school_common_name,school_full_name,team,city,state,type,conference,address,lng,lat,key_0,count_dist,mean_dist,std_dist,min_dist,25%_dist,50%_dist,75%_dist,max_dist,count_wtDist,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist
Georgia,University of Georgia,Bulldogs,Athens,Georgia,State,Southeastern Conference,University of Georgia Athens Georgia,-83.37304904988295,33.9404278,Georgia,2.0,367.9477786628048,270.8865620472905,176.40205370685527,272.17491618483007,367.9477786628048,463.7206411407796,559.4935036187544,2.0,183.9738893314024,135.44328102364526,88.20102685342763,136.08745809241503,183.9738893314024,231.8603205703898,279.7467518093772
Marquette,Marquette University,Golden Eagles,Milwaukee,Wisconsin,Private/Catholic,Big East Conference,Marquette University Milwaukee Wisconsin,-87.93155449905072,43.03889625,Marquette,4.0,490.9582250873902,364.00449634099414,231.2198578647417,302.73820461786846,351.59749353468465,539.8175140042064,1029.4180554154498,4.0,181.1404840802295,59.08439304405464,115.60992893237085,151.36910230893423,175.79874676734232,205.57012853863756,257.35451385386244
Tennessee,University of Tennessee,Volunteers,Knoxville,Tennessee,State,Southeastern Conference,University of Tennessee Knoxville Tennessee,-83.93042902947623,35.9518119,Tennessee,6.0,333.60668409401603,241.05620491996643,197.09284999484984,233.8606245524869,244.8608416070707,256.95238387345734,823.6487878585596,6.0,179.97352403079393,131.09853816805295,49.27321249871246,87.69773420718259,183.645631205303,192.71428790509302,411.8243939292798
Villanova,Villanova University,Wildcats,Radnor Township,Pennsylvania,Private/Catholic,Big East Conference,Villanova University Radnor Township Pennsylvania,-75.3401787,40.03575,Villanova,11.0,265.15694429130576,216.95524883468033,12.131190868669886,142.28018067247007,282.4047974154624,290.0928240228123,803.9057888071152,11.0,178.11769373930662,130.28659900925302,6.065595434334943,82.95068307508605,201.14833146502465,286.24881071913734,401.9528944035576
Virginia,University of Virginia,Cavaliers,Charlottesville,Virginia,State,Atlantic Coast Conference,University of Virginia Charlottesville Virginia,-78.5054996018357,38.0410576,Virginia,6.0,233.60416784795356,89.0215141018471,140.74606276835104,162.40027100465142,227.36289571355252,279.01849138267113,369.1700668515368,6.0,177.98445550344675,72.93022690283178,92.2925167128842,140.74606276835104,155.6341172767577,213.1527147314555,296.23702327237737
Illinois,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.106650099999996,Illinois,11.0,439.83526413831294,500.0972448829876,116.0828118570668,130.09306175133221,251.54642803007926,505.6590672535558,1856.2606821905645,11.0,170.28471311222577,120.37628357773451,29.0207029642667,124.79288197025892,137.4773144463253,220.03910310997207,464.0651705476411
Ole Miss,University of Mississippi,Rebels,Oxford,Mississippi,State,Southeastern Conference,University of Mississippi Oxford Mississippi,-89.53963491020966,34.3646125,Ole Miss,2.0,465.1532221760377,50.07614485379504,429.74404057423936,447.4486313751385,465.1532221760377,482.8578129769368,500.562403777836,2.0,170.00631061578935,63.449695102689105,125.140600944459,147.57345578012416,170.00631061578935,192.43916545145453,214.87202028711968
California,"University of California, Berkeley",Golden Bears,Berkeley,California,State,Pac-12 Conference,"University of California, Berkeley Berkeley California",-122.26639872292525,37.87094645,California,1.0,678.7239164843803,,678.7239164843803,678.7239164843803,678.7239164843803,678.7239164843803,678.7239164843803,1.0,169.68097912109508,,169.68097912109508,169.68097912109508,169.68097912109508,169.68097912109508,169.68097912109508
Notre Dame,University of Notre Dame,Fighting Irish,South Bend,Indiana,Private/Catholic,Atlantic Coast Conference,University of Notre Dame South Bend Indiana,-86.23822026017265,41.70456775,Notre Dame,3.0,321.5901766936388,207.786068175929,86.80593762762304,241.49130786701508,396.1766781064071,438.98229622664667,481.7879143468863,3.0,168.02891648245466,91.66877379430518,65.10445322071728,131.5963961369604,198.08833905320355,219.49114811332333,240.89395717344314
Nebraska,University of Nebraska–Lincoln,Cornhuskers,Lincoln,Nebraska,State,Big Ten Conference,University of Nebraska–Lincoln Lincoln Nebraska,-96.70049096055014,40.820739,Nebraska,1.0,335.1305713057525,,335.1305713057525,335.1305713057525,335.1305713057525,335.1305713057525,335.1305713057525,1.0,167.56528565287624,,167.56528565287624,167.56528565287624,167.56528565287624,167.56528565287624,167.56528565287624
Texas A&M,Texas A&M University,Aggies,College Station,Texas,State,Southeastern Conference,"Texas A & M, College Station Texas",-96.24359931287478,30.551816100000003,Texas A&M,1.0,315.9272271941873,,315.9272271941873,315.9272271941873,315.9272271941873,315.9272271941873,315.9272271941873,1.0,157.96361359709366,,157.96361359709366,157.96361359709366,157.96361359709366,157.96361359709366,157.96361359709366
Ohio State,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,The Ohio State University Columbus Ohio,-83.02866259769122,40.00570905,Ohio State,11.0,351.9748766766052,441.5849358129188,73.88662537453881,90.94029278157976,190.7828117023789,345.62875943998654,1499.6627476394654,11.0,148.131729320099,102.38068104158852,48.76750721145215,64.65079720272146,124.7840846244833,188.45125857581132,374.91568690986634
West Virginia,West Virginia University,Mountaineers,Morgantown,West Virginia,State,Big 12 Conference,WVU Morgantown West Virginia,-79.98142972909102,39.64931395,West Virginia,3.0,268.37829508947533,96.67305125827033,212.56408292213047,212.56408292213047,212.56408292213047,296.28540117314776,380.00671942416506,3.0,134.18914754473766,71.83583920425053,53.14102073053262,106.28204146106523,159.42306219159786,174.7132109518402,190.00335971208253
Alabama,University of Alabama,Crimson Tide,Tuscaloosa,Alabama,State,Southeastern Conference,University of Alabama Tuscaloosa Alabama,-87.53967401518648,33.21208215,Alabama,3.0,194.53844898408792,142.89464033552935,49.67209510589464,124.11958401081527,198.5670729157359,266.97162592318455,335.3761789306332,3.0,112.80932458544329,120.29703732309694,37.25407132942098,43.44791977917748,49.64176822893398,150.58695121345446,251.53213419797493
Clemson,Clemson University,Tigers,Clemson,South Carolina,State,Atlantic Coast Conference,Clemson University Clemson South Carolina,-82.83743475607795,34.66869155,Clemson,2.0,446.0471315378539,472.1899862681618,112.15839023925392,279.1027608885539,446.0471315378539,612.9915021871539,779.9358728364539,2.0,111.51178288446347,118.04749656704045,28.03959755981348,69.77569022213848,111.51178288446347,153.24787554678846,194.98396820911347
Southern Illinois,Southern Illinois University Carbondale,Salukis,Carbondale,Illinois,State,Missouri Valley Conference,Southern Illinois University Carbondale Carbondale Illinois,-89.21512201981972,37.7225014,Southern Illinois,1.0,410.54789639016184,,410.54789639016184,410.54789639016184,410.54789639016184,410.54789639016184,410.54789639016184,1.0,102.63697409754046,,102.63697409754046,102.63697409754046,102.63697409754046,102.63697409754046,102.63697409754046
Butler,Butler University,Bulldogs,Indianapolis,Indiana,Private/Non-Sectarian,Big East Conference,Butler University Indianapolis Indiana,-86.17374943464813,39.8407191,Butler,1.0,226.3290775244457,,226.3290775244457,226.3290775244457,226.3290775244457,226.3290775244457,226.3290775244457,1.0,56.58226938111142,,56.58226938111142,56.58226938111142,56.58226938111142,56.58226938111142,56.58226938111142
La Salle,La Salle University,Explorers,Philadelphia,Pennsylvania,Private/Catholic,Atlantic 10 Conference,La Salle University Philadelphia Pennsylvania,-75.15401786487763,40.0374695,La Salle,1.0,186.9693480635956,,186.9693480635956,186.9693480635956,186.9693480635956,186.9693480635956,186.9693480635956,1.0,46.7423370158989,,46.7423370158989,46.7423370158989,46.7423370158989,46.7423370158989,46.7423370158989
DePaul,DePaul University,Blue Demons,Chicago,Illinois,Private/Catholic,Big East Conference,DePaul University Chicago Illinois,-87.65472633854412,41.92401995,DePaul,1.0,14.406784365257337,,14.406784365257337,14.406784365257337,14.406784365257337,14.406784365257337,14.406784365257337,1.0,7.203392182628669,,7.203392182628669,7.203392182628669,7.203392182628669,7.203392182628669,7.203392182628669
